date,instrument,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,quantity,points,pnl_inr,brokerage,stt,exchange_txn_charges,sebi_charges,stamp_duty,gst,total_charges,net_pnl_inr,equity_before,equity_after,withdrawn_to_date,withdrawal_here,realized_net_to_date
2022-07-14,BANKNIFTY,SHORT,2022-07-14 10:20:00+05:30,34946.3,2022-07-14 10:55:00+05:30,34925.58,EARLY_EXIT,30,20.72,621.45,20.0,524.19,38.36,2.1,20.96,10.5,616.11,5.34,235905.65,235910.99,0.0,False,35910.98
2022-07-14,BANKNIFTY,SHORT,2022-07-14 11:05:00+05:30,34915.9,2022-07-14 11:32:00+05:30,34775.2,TP,30,140.7,4221.0,20.0,523.74,38.26,2.09,20.87,10.49,615.44,3605.56,235910.99,239516.55,0.0,False,39516.54
2022-07-29,BANKNIFTY,LONG,2022-07-29 11:05:00+05:30,37355.15,2022-07-29 13:35:00+05:30,37461.56,EARLY_EXIT,30,106.41,3192.3,20.0,561.92,41.07,2.24,22.41,10.99,658.65,2533.65,239516.55,242050.2,0.0,False,42050.19
2022-08-02,BANKNIFTY,LONG,2022-08-02 09:35:00+05:30,37820.2,2022-08-02 09:45:00+05:30,37845.4,EARLY_EXIT,30,25.2,756.0,20.0,567.68,41.54,2.27,22.69,11.08,665.26,90.74,242050.2,242140.94,0.0,False,42140.93
2022-08-12,BANKNIFTY,LONG,2022-08-12 10:45:00+05:30,38802.45,2022-08-12 10:49:00+05:30,38837.85,TP,30,35.4,1062.0,20.0,582.57,42.62,2.33,23.28,11.27,682.08,379.92,242140.94,242520.86,0.0,False,42520.85
2022-08-17,BANKNIFTY,LONG,2022-08-17 12:00:00+05:30,39320.15,2022-08-17 13:45:00+05:30,39340.8,EARLY_EXIT,30,20.65,619.5,20.0,590.11,43.18,2.36,23.59,11.37,690.62,-71.12,242520.86,242449.74,0.0,False,42449.73
2022-08-17,BANKNIFTY,LONG,2022-08-17 14:10:00+05:30,39330.25,2022-08-17 14:24:00+05:30,39401.05,TP,30,70.8,2124.0,20.0,591.02,43.22,2.36,23.6,11.38,691.58,1432.42,242449.74,243882.16,0.0,False,43882.15
2022-08-18,BANKNIFTY,LONG,2022-08-18 09:35:00+05:30,39418.21,2022-08-18 09:52:00+05:30,39564.38,TP,30,146.17,4385.22,20.0,593.47,43.36,2.37,23.65,11.41,694.25,3690.97,243882.16,247573.12,0.0,False,47573.12
2022-08-23,BANKNIFTY,LONG,2022-08-23 09:35:00+05:30,38238.51,2022-08-23 09:53:00+05:30,38507.51,TP,30,269.0,8069.88,20.0,577.61,42.13,2.3,22.94,11.18,676.18,7393.7,247573.12,254966.82,0.0,False,54966.82
2022-09-01,BANKNIFTY,LONG,2022-09-01 12:10:00+05:30,39462.06,2022-09-01 12:25:00+05:30,39450.57,EARLY_EXIT,30,-11.49,-344.7,20.0,591.76,43.32,2.37,23.68,11.4,692.52,-1037.22,254966.82,253929.6,0.0,False,53929.6
2022-09-16,BANKNIFTY,SHORT,2022-09-16 11:55:00+05:30,41110.3,2022-09-16 12:04:00+05:30,41032.0,TP,30,78.3,2349.0,20.0,616.65,45.1,2.46,24.62,11.72,720.55,1628.45,253929.6,255558.05,0.0,False,55558.05
2022-11-09,BANKNIFTY,LONG,2022-11-09 12:35:00+05:30,41759.65,2022-11-09 13:50:00+05:30,41875.09,TP,30,115.44,3463.34,20.0,628.13,45.92,2.51,25.06,11.86,733.47,2729.87,255558.05,258287.93,0.0,False,58287.92
2022-11-16,BANKNIFTY,LONG,2022-11-16 12:20:00+05:30,42457.5,2022-11-16 13:39:00+05:30,42562.2,TP,30,104.7,3141.0,20.0,638.43,46.68,2.55,25.47,12.0,745.14,2395.86,258287.93,260683.79,0.0,False,60683.78
2022-11-16,BANKNIFTY,LONG,2022-11-16 14:50:00+05:30,42514.26,2022-11-16 15:14:00+05:30,42526.65,PRE_CLOSE_FLATTEN,30,12.39,371.55,20.0,637.9,46.69,2.55,25.51,12.0,744.65,-373.1,260683.79,260310.69,0.0,False,60310.68
2022-11-22,BANKNIFTY,SHORT,2022-11-22 14:30:00+05:30,42426.85,2022-11-22 15:00:00+05:30,42415.0,EARLY_EXIT,30,11.85,355.5,20.0,636.4,46.58,2.55,25.45,11.98,742.96,-387.46,260310.69,259923.23,0.0,False,59923.22
2022-11-28,BANKNIFTY,LONG,2022-11-28 11:30:00+05:30,42912.6,2022-11-28 11:55:00+05:30,43000.2,TP,30,87.6,2628.0,20.0,645.0,47.17,2.58,25.75,12.09,752.58,1875.42,259923.23,261798.64,0.0,False,61798.64
2022-12-01,BANKNIFTY,SHORT,2022-12-01 14:35:00+05:30,43271.71,2022-12-01 14:55:00+05:30,43326.58,SL,30,-54.88,-1646.38,20.0,649.08,47.54,2.6,26.0,12.16,757.37,-2403.75,261798.64,259394.89,0.0,False,59394.89
2022-12-05,BANKNIFTY,LONG,2022-12-05 10:15:00+05:30,43037.8,2022-12-05 11:12:00+05:30,43166.93,TP,30,129.13,3873.87,20.0,647.5,47.33,2.59,25.82,12.12,755.36,3118.51,259394.89,262513.4,0.0,False,62513.4
2022-12-07,BANKNIFTY,LONG,2022-12-07 12:45:00+05:30,43084.75,2022-12-07 13:50:00+05:30,43066.53,EARLY_EXIT,30,-18.22,-546.6,20.0,646.0,47.3,2.58,25.85,12.11,753.84,-1300.44,262513.4,261212.96,0.0,False,61212.96
2022-12-16,BANKNIFTY,SHORT,2022-12-16 13:20:00+05:30,43382.3,2022-12-16 13:30:00+05:30,43345.44,EARLY_EXIT,30,36.86,1105.8,20.0,650.73,47.61,2.6,26.01,12.17,759.13,346.67,261212.96,261559.63,0.0,False,61559.63
2022-12-16,BANKNIFTY,SHORT,2022-12-16 13:35:00+05:30,43345.86,2022-12-16 14:05:00+05:30,43256.34,EARLY_EXIT,30,89.52,2685.45,20.0,650.19,47.54,2.6,25.95,12.16,758.44,1927.01,261559.63,263486.64,0.0,False,63486.64
2022-12-16,BANKNIFTY,SHORT,2022-12-16 14:15:00+05:30,43277.57,2022-12-16 15:14:00+05:30,43208.0,PRE_CLOSE_FLATTEN,30,69.57,2087.1,20.0,649.16,47.48,2.59,25.92,12.15,757.31,1329.79,263486.64,264816.43,0.0,False,64816.43
2022-12-22,BANKNIFTY,SHORT,2022-12-22 14:40:00+05:30,42490.25,2022-12-22 15:14:00+05:30,42463.2,PRE_CLOSE_FLATTEN,30,27.06,811.65,20.0,637.35,46.64,2.55,25.48,12.0,744.01,67.64,264816.43,264884.07,0.0,False,64884.07
2022-12-27,BANKNIFTY,LONG,2022-12-27 10:05:00+05:30,42474.61,2022-12-27 11:35:00+05:30,42545.34,EARLY_EXIT,30,70.73,2121.75,20.0,638.18,46.68,2.55,25.48,12.0,744.89,1376.86,264884.07,266260.93,0.0,False,66260.93
2022-12-27,BANKNIFTY,LONG,2022-12-27 11:50:00+05:30,42545.45,2022-12-27 12:20:00+05:30,42591.07,EARLY_EXIT,30,45.62,1368.75,20.0,638.87,46.74,2.55,25.53,12.01,745.7,623.05,266260.93,266883.98,0.0,False,66883.98
2022-12-29,BANKNIFTY,SHORT,2022-12-29 12:25:00+05:30,42617.47,2022-12-29 12:35:00+05:30,42659.89,SL,30,-42.42,-1272.57,20.0,639.26,46.82,2.56,25.6,12.03,746.26,-2018.83,266883.98,264865.15,0.0,False,64865.15
2023-01-04,BANKNIFTY,SHORT,2023-01-04 09:35:00+05:30,43488.99,2023-01-04 09:46:00+05:30,43324.87,TP,30,164.12,4923.53,20.0,652.33,47.66,2.6,25.99,12.18,760.77,4162.76,264865.15,269027.91,0.0,False,69027.91
2023-01-05,BANKNIFTY,SHORT,2023-01-05 09:35:00+05:30,43065.22,2023-01-05 09:43:00+05:30,42868.63,TP,30,196.59,5897.7,20.0,645.98,47.18,2.58,25.72,12.09,753.55,5144.15,269027.91,274172.06,0.0,False,74172.06
2023-01-11,BANKNIFTY,SHORT,2023-01-11 10:50:00+05:30,42186.45,2023-01-11 11:45:00+05:30,42132.96,EARLY_EXIT,30,53.49,1604.7,20.0,632.8,46.29,2.53,25.28,11.93,738.83,865.87,274172.06,275037.93,0.0,False,75037.93
2023-01-17,BANKNIFTY,SHORT,2023-01-17 14:55:00+05:30,42116.2,2023-01-17 15:00:00+05:30,42155.48,SL,30,-39.28,-1178.4,20.0,631.74,46.27,2.53,25.29,11.93,737.76,-1916.16,275037.93,273121.77,0.0,False,73121.77
2023-01-24,BANKNIFTY,LONG,2023-01-24 14:50:00+05:30,42673.3,2023-01-24 15:14:00+05:30,42750.65,PRE_CLOSE_FLATTEN,30,77.35,2320.5,20.0,641.26,46.9,2.56,25.6,12.04,748.37,1572.13,273121.77,274693.9,0.0,False,74693.9
2023-02-03,BANKNIFTY,LONG,2023-02-03 10:50:00+05:30,40928.34,2023-02-03 11:20:00+05:30,40813.79,SL,30,-114.55,-3436.38,20.0,612.21,44.88,2.45,24.56,11.68,715.77,-4152.15,274693.9,270541.75,0.0,False,70541.75
2023-02-06,BANKNIFTY,LONG,2023-02-06 11:15:00+05:30,41342.15,2023-02-06 11:35:00+05:30,41366.4,EARLY_EXIT,30,24.25,727.5,20.0,620.5,45.41,2.48,24.81,11.77,724.96,2.54,270541.75,270544.29,0.0,False,70544.29
2023-02-06,BANKNIFTY,LONG,2023-02-06 11:45:00+05:30,41363.1,2023-02-06 13:10:00+05:30,41376.0,EARLY_EXIT,30,12.9,387.0,20.0,620.64,45.42,2.48,24.82,11.78,725.14,-338.14,270544.29,270206.15,0.0,False,70206.15
2023-02-07,BANKNIFTY,SHORT,2023-02-07 11:15:00+05:30,41498.6,2023-02-07 11:30:00+05:30,41365.7,TP,30,132.9,3987.0,20.0,622.48,45.49,2.49,24.82,11.79,727.07,3259.93,270206.15,273466.08,0.0,False,73466.08
2023-02-10,BANKNIFTY,LONG,2023-02-10 12:25:00+05:30,41581.5,2023-02-10 12:55:00+05:30,41579.82,EARLY_EXIT,30,-1.68,-50.4,20.0,623.7,45.66,2.49,24.95,11.82,728.61,-779.01,273466.08,272687.07,0.0,False,72687.07
2023-02-15,BANKNIFTY,LONG,2023-02-15 09:55:00+05:30,41513.45,2023-02-15 11:21:00+05:30,41672.55,TP,30,159.1,4773.12,20.0,625.09,45.67,2.5,24.91,11.82,729.98,4043.14,272687.07,276730.21,0.0,False,76730.21
2023-02-15,BANKNIFTY,LONG,2023-02-15 12:35:00+05:30,41568.47,2023-02-15 13:10:00+05:30,41576.3,EARLY_EXIT,30,7.83,234.75,20.0,623.64,45.65,2.49,24.94,11.82,728.54,-493.79,276730.21,276236.42,0.0,False,76236.42
2023-02-16,BANKNIFTY,LONG,2023-02-16 11:55:00+05:30,41784.01,2023-02-16 12:10:00+05:30,41806.7,EARLY_EXIT,30,22.68,680.55,20.0,627.1,45.89,2.51,25.07,11.86,732.43,-51.88,276236.42,276184.54,0.0,False,76184.54
2023-02-16,BANKNIFTY,LONG,2023-02-16 13:05:00+05:30,41714.45,2023-02-16 13:21:00+05:30,41828.9,TP,30,114.45,3433.5,20.0,627.43,45.87,2.51,25.03,11.86,732.69,2700.81,276184.54,278885.35,0.0,False,78885.35
2023-02-20,BANKNIFTY,SHORT,2023-02-20 10:25:00+05:30,41212.81,2023-02-20 11:28:00+05:30,41011.34,TP,30,201.47,6044.0,20.0,618.19,45.14,2.47,24.61,11.73,722.13,5321.87,278885.35,284207.22,0.0,False,84207.22
2023-02-21,BANKNIFTY,SHORT,2023-02-21 14:20:00+05:30,40733.0,2023-02-21 14:45:00+05:30,40746.0,EARLY_EXIT,30,-13.0,-390.15,20.0,611.0,44.73,2.44,24.45,11.65,714.27,-1104.42,284207.22,283102.8,0.0,False,83102.8
2023-02-23,BANKNIFTY,SHORT,2023-02-23 10:50:00+05:30,40024.44,2023-02-23 12:50:00+05:30,39800.2,EARLY_EXIT,30,224.24,6727.2,20.0,600.37,43.82,2.39,23.88,11.49,701.95,6025.25,283102.8,289128.05,0.0,False,89128.05
2023-03-13,BANKNIFTY,SHORT,2023-03-13 09:40:00+05:30,40559.5,2023-03-13 10:00:00+05:30,40543.74,EARLY_EXIT,30,15.76,472.8,20.0,608.39,44.53,2.43,24.33,11.61,711.29,-238.49,289128.05,288889.56,0.0,False,88889.56
2023-03-16,BANKNIFTY,SHORT,2023-03-16 11:30:00+05:30,39116.02,2023-03-16 12:18:00+05:30,38803.86,TP,30,312.17,9365.05,20.0,586.74,42.78,2.34,23.28,11.3,686.44,8678.61,288889.56,297568.17,0.0,False,97568.17
2023-03-21,BANKNIFTY,LONG,2023-03-21 12:05:00+05:30,39448.25,2023-03-21 12:46:00+05:30,39611.75,TP,30,163.5,4905.0,20.0,594.18,43.4,2.37,23.67,11.41,695.03,4209.97,297568.17,301778.14,0.0,False,101778.14
2023-03-22,BANKNIFTY,LONG,2023-03-22 11:15:00+05:30,39902.3,2023-03-22 14:25:00+05:30,39967.55,EARLY_EXIT,30,65.25,1957.5,20.0,599.51,43.85,2.4,23.94,11.49,701.19,1256.31,301778.14,303034.45,0.0,False,103034.45
2023-03-24,BANKNIFTY,LONG,2023-03-24 13:00:00+05:30,39580.53,2023-03-24 13:30:00+05:30,39662.85,EARLY_EXIT,30,82.32,2469.45,20.0,594.94,43.5,2.38,23.75,11.43,696.0,1773.45,303034.45,304807.9,0.0,False,104807.9
2023-03-29,BANKNIFTY,LONG,2023-03-29 12:55:00+05:30,39727.86,2023-03-29 14:03:00+05:30,39890.34,TP,30,162.48,4874.52,20.0,598.36,43.71,2.39,23.84,11.47,699.76,4174.76,304807.9,308982.66,0.0,False,108982.66
2023-04-06,BANKNIFTY,LONG,2023-04-06 14:45:00+05:30,41016.82,2023-04-06 15:14:00+05:30,41049.9,PRE_CLOSE_FLATTEN,30,33.08,992.4,20.0,615.75,45.05,2.46,24.61,11.71,719.59,272.81,308982.66,309255.47,0.0,False,109255.47
2023-04-12,BANKNIFTY,SHORT,2023-04-12 12:00:00+05:30,41464.5,2023-04-12 12:25:00+05:30,41458.9,EARLY_EXIT,30,5.6,168.0,20.0,621.97,45.52,2.49,24.88,11.79,726.65,-558.65,309255.47,308696.82,0.0,False,108696.82
2023-04-12,BANKNIFTY,LONG,2023-04-12 13:05:00+05:30,41448.63,2023-04-12 13:32:00+05:30,41544.26,TP,30,95.63,2868.86,20.0,623.16,45.56,2.49,24.87,11.8,727.89,2140.97,308696.82,310837.79,0.0,False,110837.79
2023-04-13,BANKNIFTY,LONG,2023-04-13 11:35:00+05:30,41638.25,2023-04-13 12:15:00+05:30,41651.78,EARLY_EXIT,30,13.53,405.9,20.0,624.78,45.73,2.5,24.98,11.83,729.82,-323.92,310837.79,310513.87,0.0,False,110513.87
2023-04-13,BANKNIFTY,LONG,2023-04-13 12:40:00+05:30,41650.0,2023-04-13 13:40:00+05:30,41792.39,TP,30,142.39,4271.69,20.0,626.89,45.81,2.5,24.99,11.85,732.03,3539.66,310513.87,314053.53,0.0,False,114053.53
2023-04-19,BANKNIFTY,SHORT,2023-04-19 09:45:00+05:30,42288.2,2023-04-19 11:16:00+05:30,42138.2,TP,30,150.0,4500.0,20.0,634.32,46.35,2.53,25.28,11.94,740.43,3759.57,314053.53,317813.1,0.0,False,117813.1
2023-04-20,BANKNIFTY,LONG,2023-04-20 10:55:00+05:30,42258.18,2023-04-20 11:48:00+05:30,42203.12,SL,30,-55.07,-1652.1,20.0,633.05,46.37,2.53,25.35,11.95,739.25,-2391.35,317813.1,315421.76,0.0,False,115421.75
2023-04-25,BANKNIFTY,LONG,2023-04-25 12:55:00+05:30,42725.55,2023-04-25 13:50:00+05:30,42785.05,EARLY_EXIT,30,59.5,1785.0,20.0,641.78,46.95,2.57,25.64,12.05,748.97,1036.03,315421.76,316457.79,0.0,False,116457.78
2023-04-25,BANKNIFTY,LONG,2023-04-25 14:05:00+05:30,42742.05,2023-04-25 15:00:00+05:30,42752.93,EARLY_EXIT,30,10.88,326.55,20.0,641.29,46.94,2.56,25.65,12.05,748.49,-421.94,316457.79,316035.85,0.0,False,116035.84
2023-05-02,BANKNIFTY,LONG,2023-05-02 14:55:00+05:30,43404.83,2023-05-02 15:10:00+05:30,43407.7,EARLY_EXIT,30,2.87,86.25,20.0,651.12,47.66,2.6,26.04,12.18,759.6,-673.35,316035.85,315362.5,0.0,False,115362.49
2023-05-03,BANKNIFTY,SHORT,2023-05-03 11:00:00+05:30,43273.75,2023-05-03 11:43:00+05:30,43156.58,TP,30,117.17,3514.95,20.0,649.11,47.45,2.59,25.89,12.14,757.18,2757.77,315362.5,318120.27,0.0,False,118120.26
2023-05-19,BANKNIFTY,SHORT,2023-05-19 12:10:00+05:30,43716.91,2023-05-19 12:31:00+05:30,43631.74,TP,30,85.17,2555.1,20.0,655.75,47.95,2.62,26.18,12.23,764.74,1790.36,318120.27,319910.63,0.0,False,119910.62
2023-05-22,BANKNIFTY,LONG,2023-05-22 10:20:00+05:30,43894.71,2023-05-22 11:30:00+05:30,43858.96,EARLY_EXIT,30,-35.76,-1072.8,20.0,657.88,48.18,2.63,26.34,12.27,767.3,-1840.1,319910.63,318070.53,0.0,False,118070.52
2023-05-25,BANKNIFTY,SHORT,2023-05-25 12:30:00+05:30,43550.68,2023-05-25 13:20:00+05:30,43418.38,TP,30,132.3,3968.97,20.0,653.26,47.75,2.61,26.05,12.19,761.86,3207.11,318070.53,321277.63,0.0,False,121277.63
2023-06-08,BANKNIFTY,LONG,2023-06-08 13:40:00+05:30,44253.89,2023-06-08 14:05:00+05:30,44325.85,EARLY_EXIT,30,71.96,2158.8,20.0,664.89,48.63,2.66,26.55,12.35,775.08,1383.72,321277.63,322661.35,0.0,False,122661.35
2023-06-09,BANKNIFTY,LONG,2023-06-09 09:45:00+05:30,44040.33,2023-06-09 12:30:00+05:30,44154.9,EARLY_EXIT,30,114.57,3437.25,20.0,662.32,48.42,2.65,26.42,12.32,772.13,2665.12,322661.35,325326.47,0.0,False,125326.47
2023-06-22,BANKNIFTY,SHORT,2023-06-22 14:10:00+05:30,43972.1,2023-06-22 14:27:00+05:30,43806.2,TP,30,165.9,4977.11,20.0,659.58,48.19,2.63,26.28,12.27,768.96,4208.15,325326.47,329534.62,0.0,False,129534.62
2023-06-27,BANKNIFTY,LONG,2023-06-27 13:20:00+05:30,43770.3,2023-06-27 13:51:00+05:30,43854.5,TP,30,84.2,2525.98,20.0,657.82,48.11,2.63,26.26,12.26,767.07,1758.91,329534.62,331293.53,0.0,False,131293.53
2023-07-04,BANKNIFTY,SHORT,2023-07-04 09:40:00+05:30,45224.13,2023-07-04 09:58:00+05:30,45046.64,TP,30,177.49,5324.8,20.0,678.36,49.56,2.71,27.03,12.52,790.18,4534.62,331293.53,335828.15,0.0,False,135828.15
2023-07-05,BANKNIFTY,LONG,2023-07-05 13:50:00+05:30,45136.8,2023-07-05 14:35:00+05:30,45167.4,EARLY_EXIT,30,30.6,918.0,20.0,677.51,49.58,2.71,27.08,12.52,789.4,128.6,335828.15,335956.75,0.0,False,135956.75
2023-07-06,BANKNIFTY,LONG,2023-07-06 09:50:00+05:30,45109.15,2023-07-06 11:34:00+05:30,45265.93,TP,30,156.78,4703.37,20.0,678.99,49.62,2.71,27.07,12.53,790.91,3912.46,335956.75,339869.21,0.0,False,139869.21
2023-07-10,BANKNIFTY,SHORT,2023-07-10 14:00:00+05:30,44889.3,2023-07-10 14:46:00+05:30,44740.37,TP,30,148.93,4467.92,20.0,673.34,49.21,2.69,26.84,12.46,784.54,3683.38,339869.21,343552.59,0.0,False,143552.59
2023-07-12,BANKNIFTY,SHORT,2023-07-12 10:15:00+05:30,44861.81,2023-07-12 10:55:00+05:30,44899.3,EARLY_EXIT,30,-37.49,-1124.7,20.0,672.93,49.28,2.69,26.94,12.47,784.31,-1909.01,343552.59,341643.58,0.0,False,141643.58
2023-07-12,BANKNIFTY,SHORT,2023-07-12 13:35:00+05:30,44845.1,2023-07-12 15:01:00+05:30,44722.83,TP,30,122.27,3668.13,20.0,672.68,49.17,2.69,26.83,12.45,783.82,2884.31,341643.58,344527.9,0.0,False,144527.89
2023-07-14,BANKNIFTY,SHORT,2023-07-14 09:55:00+05:30,44811.64,2023-07-14 12:35:00+05:30,44724.6,EARLY_EXIT,30,87.04,2611.05,20.0,672.17,49.16,2.69,26.83,12.45,783.3,1827.75,344527.9,346355.65,0.0,False,146355.64
2023-07-18,BANKNIFTY,SHORT,2023-07-18 12:55:00+05:30,45578.57,2023-07-18 14:17:00+05:30,45353.16,TP,30,225.4,6762.15,20.0,683.68,49.92,2.73,27.21,12.59,796.13,5966.02,346355.65,352321.67,0.0,False,152321.66
2023-07-24,BANKNIFTY,LONG,2023-07-24 09:30:00+05:30,46028.13,2023-07-24 09:40:00+05:30,46125.6,EARLY_EXIT,30,97.47,2924.25,20.0,691.88,50.59,2.76,27.62,12.71,805.56,2118.69,352321.67,354440.36,0.0,False,154440.35
2023-07-24,BANKNIFTY,LONG,2023-07-24 13:50:00+05:30,46017.49,2023-07-24 14:05:00+05:30,46035.8,EARLY_EXIT,30,18.31,549.3,20.0,690.54,50.54,2.76,27.61,12.7,804.14,-254.84,354440.36,354185.52,0.0,False,154185.51
2023-07-26,BANKNIFTY,LONG,2023-07-26 13:15:00+05:30,45954.55,2023-07-26 14:25:00+05:30,46077.04,TP,30,122.49,3674.59,20.0,691.16,50.53,2.76,27.57,12.69,804.71,2869.88,354185.52,357055.4,0.0,False,157055.39
2023-08-03,BANKNIFTY,SHORT,2023-08-03 09:30:00+05:30,44991.89,2023-08-03 10:49:00+05:30,44759.51,TP,30,232.38,6971.49,20.0,674.88,49.27,2.69,26.86,12.47,786.17,6185.32,357055.4,363240.72,0.0,False,163240.71
2023-08-04,BANKNIFTY,SHORT,2023-08-04 09:40:00+05:30,44588.73,2023-08-04 10:05:00+05:30,44579.12,EARLY_EXIT,30,9.61,288.45,20.0,668.83,48.95,2.68,26.75,12.41,779.62,-491.17,363240.72,362749.55,0.0,False,162749.54
2023-08-04,BANKNIFTY,LONG,2023-08-04 14:35:00+05:30,44725.41,2023-08-04 15:14:00+05:30,44924.14,PRE_CLOSE_FLATTEN,30,198.73,5961.75,20.0,673.86,49.22,2.69,26.84,12.46,785.06,5176.69,362749.55,367926.24,0.0,False,167926.23
2023-08-10,BANKNIFTY,SHORT,2023-08-10 10:20:00+05:30,44922.72,2023-08-10 10:24:00+05:30,44753.86,TP,30,168.86,5065.65,20.0,673.84,49.23,2.69,26.85,12.46,785.08,4280.57,367926.24,372206.81,0.0,False,172206.8
2023-08-25,BANKNIFTY,SHORT,2023-08-25 12:10:00+05:30,44322.93,2023-08-25 12:12:00+05:30,44362.5,SL,30,-39.57,-1186.95,20.0,664.84,48.69,2.66,26.62,12.36,775.17,-1962.12,372206.81,370244.69,0.0,False,170244.68
2023-08-29,BANKNIFTY,LONG,2023-08-29 10:40:00+05:30,44518.85,2023-08-29 12:35:00+05:30,44580.55,EARLY_EXIT,30,61.7,1851.0,20.0,668.71,48.92,2.67,26.71,12.4,779.41,1071.59,370244.69,371316.28,0.0,False,171316.27
2023-08-29,BANKNIFTY,LONG,2023-08-29 12:50:00+05:30,44543.6,2023-08-29 13:55:00+05:30,44567.85,EARLY_EXIT,30,24.25,727.5,20.0,668.52,48.92,2.67,26.73,12.41,779.25,-51.75,371316.28,371264.53,0.0,False,171264.52
2023-09-01,BANKNIFTY,SHORT,2023-09-01 11:30:00+05:30,44052.25,2023-09-01 12:05:00+05:30,44018.8,EARLY_EXIT,30,33.45,1003.5,20.0,660.78,48.35,2.64,26.41,12.3,770.49,233.01,371264.53,371497.54,0.0,False,171497.53
2023-09-04,BANKNIFTY,LONG,2023-09-04 11:00:00+05:30,44343.62,2023-09-04 11:03:00+05:30,44441.63,TP,30,98.01,2940.3,20.0,666.62,48.74,2.66,26.61,12.37,777.01,2163.29,371497.54,373660.83,0.0,False,173660.82
2023-09-05,BANKNIFTY,SHORT,2023-09-05 10:15:00+05:30,44646.1,2023-09-05 10:16:00+05:30,44578.3,TP,30,67.8,2034.0,20.0,669.69,48.98,2.68,26.75,12.42,780.52,1253.48,373660.83,374914.31,0.0,False,174914.3
2023-09-05,BANKNIFTY,LONG,2023-09-05 10:35:00+05:30,44576.4,2023-09-05 10:55:00+05:30,44542.55,EARLY_EXIT,30,-33.85,-1015.5,20.0,668.14,48.93,2.67,26.75,12.41,778.89,-1794.39,374914.31,373119.92,0.0,False,173119.91
2023-09-07,BANKNIFTY,LONG,2023-09-07 12:45:00+05:30,44449.85,2023-09-07 14:00:00+05:30,44581.81,TP,30,131.96,3958.78,20.0,668.73,48.88,2.67,26.67,12.4,779.34,3179.44,373119.92,376299.36,0.0,False,176299.35
2023-09-12,BANKNIFTY,LONG,2023-09-12 10:05:00+05:30,45549.45,2023-09-12 10:10:00+05:30,45589.89,EARLY_EXIT,30,40.44,1213.35,20.0,683.85,50.04,2.73,27.33,12.61,796.55,416.8,376299.36,376716.16,0.0,False,176716.15
2023-09-14,BANKNIFTY,LONG,2023-09-14 12:40:00+05:30,45890.6,2023-09-14 13:55:00+05:30,45948.9,EARLY_EXIT,30,58.3,1748.85,20.0,689.23,50.42,2.76,27.53,12.68,802.62,946.23,376716.16,377662.39,0.0,False,177662.38
2023-09-15,BANKNIFTY,LONG,2023-09-15 13:55:00+05:30,46115.45,2023-09-15 14:18:00+05:30,46215.05,TP,30,99.6,2988.0,20.0,693.23,50.69,2.77,27.67,12.72,807.08,2180.92,377662.39,379843.31,0.0,False,179843.3
2023-09-22,BANKNIFTY,LONG,2023-09-22 10:20:00+05:30,44664.4,2023-09-22 10:42:00+05:30,44914.78,TP,30,250.37,7511.22,20.0,673.72,49.18,2.69,26.8,12.45,784.84,6726.38,379843.31,386569.7,0.0,False,186569.68
2023-09-25,BANKNIFTY,LONG,2023-09-25 14:30:00+05:30,44668.3,2023-09-25 14:59:00+05:30,44851.39,TP,30,183.09,5492.74,20.0,672.77,49.15,2.69,26.8,12.45,783.85,4708.89,386569.7,391278.59,0.0,False,191278.57
