date,instrument,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,quantity,points,pnl_inr,brokerage,stt,exchange_txn_charges,sebi_charges,stamp_duty,gst,total_charges,net_pnl_inr,equity_before,equity_after,withdrawn_to_date,withdrawal_here,realized_net_to_date
2022-05-18,NIFTY,SHORT,2022-05-18 14:05:00+05:30,16314.25,2022-05-18 15:14:00+05:30,16237.25,PRE_CLOSE_FLATTEN,65,77.0,5005.0,20.0,530.21,38.72,2.12,21.11,10.57,622.73,4382.27,220347.14,224729.41,0.0,False,24729.43
2022-05-24,NIFTY,SHORT,2022-05-24 12:05:00+05:30,16204.55,2022-05-24 12:20:00+05:30,16213.2,EARLY_EXIT,65,-8.65,-562.25,20.0,526.65,38.56,2.11,21.08,10.54,618.93,-1181.18,224729.41,223548.23,0.0,False,23548.25
2022-05-24,NIFTY,SHORT,2022-05-24 13:05:00+05:30,16236.54,2022-05-24 13:09:00+05:30,16164.06,TP,65,72.48,4711.2,20.0,527.69,38.54,2.11,21.01,10.54,619.88,4091.32,223548.23,227639.55,0.0,False,27639.57
2022-06-17,NIFTY,SHORT,2022-06-17 12:55:00+05:30,15313.27,2022-06-17 13:10:00+05:30,15267.3,TP,130,45.98,5976.75,20.0,995.36,72.75,3.98,39.69,16.7,1148.48,4828.27,227639.55,232467.82,0.0,False,32467.84
2022-06-23,NIFTY,LONG,2022-06-23 13:30:00+05:30,15420.03,2022-06-23 13:37:00+05:30,15512.29,TP,65,92.25,5996.4,20.0,504.15,36.79,2.01,20.05,10.22,593.22,5403.18,232467.82,237871.0,0.0,False,37871.02
2022-06-29,NIFTY,SHORT,2022-06-29 14:30:00+05:30,15850.15,2022-06-29 14:35:00+05:30,15816.7,TP,65,33.45,2174.25,20.0,515.13,37.67,2.06,20.56,10.38,605.8,1568.45,237871.0,239439.45,0.0,False,39439.47
2022-06-29,NIFTY,LONG,2022-06-29 14:50:00+05:30,15837.05,2022-06-29 15:01:00+05:30,15818.9,SL,65,-18.15,-1180.03,20.0,514.11,37.65,2.06,20.59,10.38,604.79,-1784.82,239439.45,237654.63,0.0,False,37654.65
2022-07-04,NIFTY,SHORT,2022-07-04 09:40:00+05:30,15732.56,2022-07-04 10:45:00+05:30,15711.55,EARLY_EXIT,65,21.01,1365.97,20.0,511.31,37.4,2.04,20.43,10.33,601.51,764.46,237654.63,238419.1,0.0,False,38419.11
2022-07-15,NIFTY,SHORT,2022-07-15 10:45:00+05:30,15975.6,2022-07-15 11:45:00+05:30,15977.16,EARLY_EXIT,65,-1.56,-101.4,20.0,519.21,38.01,2.08,20.77,10.44,610.5,-711.9,238419.1,237707.2,0.0,False,37707.21
2022-07-19,NIFTY,LONG,2022-07-19 12:00:00+05:30,16282.9,2022-07-19 13:10:00+05:30,16284.95,EARLY_EXIT,65,2.05,133.25,20.0,529.26,38.74,2.12,21.17,10.57,621.86,-488.61,237707.2,237218.59,0.0,False,37218.6
2022-07-19,NIFTY,LONG,2022-07-19 13:35:00+05:30,16287.2,2022-07-19 14:32:00+05:30,16330.6,TP,65,43.4,2821.01,20.0,530.74,38.8,2.12,21.17,10.58,623.42,2197.59,237218.59,239416.18,0.0,False,39416.19
2022-07-22,NIFTY,SHORT,2022-07-22 10:35:00+05:30,16644.25,2022-07-22 11:15:00+05:30,16638.25,EARLY_EXIT,65,6.0,390.0,20.0,540.94,39.59,2.16,21.63,10.73,635.05,-245.05,239416.18,239171.13,0.0,False,39171.14
2022-08-10,NIFTY,SHORT,2022-08-10 09:30:00+05:30,17509.96,2022-08-10 10:15:00+05:30,17513.54,EARLY_EXIT,65,-3.58,-233.02,20.0,569.07,41.66,2.28,22.77,11.1,666.88,-899.9,239171.13,238271.23,0.0,False,38271.24
2022-08-10,NIFTY,LONG,2022-08-10 11:25:00+05:30,17500.0,2022-08-10 11:55:00+05:30,17504.55,EARLY_EXIT,65,4.55,295.75,20.0,568.9,41.64,2.28,22.75,11.09,666.66,-370.91,238271.23,237900.32,0.0,False,37900.33
2022-08-19,NIFTY,SHORT,2022-08-19 10:50:00+05:30,17957.7,2022-08-19 10:56:00+05:30,17922.9,TP,65,34.8,2262.0,20.0,583.63,42.68,2.33,23.3,11.28,683.22,1578.78,237900.32,239479.1,0.0,False,39479.11
2022-08-23,NIFTY,LONG,2022-08-23 12:30:00+05:30,17458.0,2022-08-23 12:35:00+05:30,17486.2,TP,65,28.2,1833.0,20.0,568.3,41.57,2.27,22.7,11.08,665.92,1167.08,239479.1,240646.18,0.0,False,40646.19
2022-08-25,NIFTY,LONG,2022-08-25 11:40:00+05:30,17655.1,2022-08-25 12:04:00+05:30,17700.65,TP,65,45.55,2961.0,20.0,575.27,42.06,2.3,22.95,11.17,673.75,2287.25,240646.18,242933.42,0.0,False,42933.44
2022-09-02,NIFTY,SHORT,2022-09-02 09:30:00+05:30,17568.67,2022-09-02 10:13:00+05:30,17477.43,TP,65,91.24,5930.59,20.0,570.98,41.69,2.28,22.72,11.1,668.77,5261.82,242933.42,248195.25,0.0,False,48195.26
2022-09-19,NIFTY,LONG,2022-09-19 12:00:00+05:30,17617.35,2022-09-19 13:20:00+05:30,17618.6,EARLY_EXIT,65,1.25,81.25,20.0,572.6,41.91,2.29,22.9,11.14,670.85,-589.6,248195.25,247605.65,0.0,False,47605.66
2022-09-29,NIFTY,SHORT,2022-09-29 14:55:00+05:30,16850.05,2022-09-29 15:14:00+05:30,16831.05,PRE_CLOSE_FLATTEN,65,19.0,1235.0,20.0,547.63,40.06,2.19,21.88,10.81,642.57,592.43,247605.65,248198.08,0.0,False,48198.09
2022-10-07,NIFTY,SHORT,2022-10-07 13:10:00+05:30,17274.0,2022-10-07 13:40:00+05:30,17265.6,EARLY_EXIT,65,8.4,546.0,20.0,561.4,41.08,2.25,22.45,11.0,658.18,-112.18,248198.08,248085.9,0.0,False,48085.91
2022-10-19,NIFTY,LONG,2022-10-19 13:20:00+05:30,17532.28,2022-10-19 13:55:00+05:30,17519.51,EARLY_EXIT,65,-12.78,-830.38,20.0,569.38,41.69,2.28,22.79,11.1,667.25,-1497.63,248085.9,246588.27,0.0,False,46588.28
2022-10-19,NIFTY,LONG,2022-10-19 14:10:00+05:30,17532.76,2022-10-19 14:45:00+05:30,17527.0,EARLY_EXIT,65,-5.76,-374.72,20.0,569.63,41.7,2.28,22.79,11.11,667.51,-1042.23,246588.27,245546.04,0.0,False,45546.05
2022-11-03,NIFTY,LONG,2022-11-03 11:10:00+05:30,18065.9,2022-11-03 11:13:00+05:30,18085.1,TP,65,19.2,1248.0,20.0,587.77,43.0,2.35,23.49,11.34,687.94,560.06,245546.04,246106.1,0.0,False,46106.11
2022-11-03,NIFTY,SHORT,2022-11-03 13:50:00+05:30,18034.35,2022-11-03 15:00:00+05:30,18048.72,SL,65,-14.37,-933.86,20.0,586.12,42.92,2.35,23.46,11.33,686.17,-1620.03,246106.1,244486.06,0.0,False,44486.08
2022-11-04,NIFTY,SHORT,2022-11-04 09:45:00+05:30,18058.08,2022-11-04 11:20:00+05:30,18046.75,EARLY_EXIT,65,11.33,736.13,20.0,586.89,42.95,2.35,23.46,11.33,686.97,49.16,244486.06,244535.22,0.0,False,44535.24
2022-11-07,NIFTY,LONG,2022-11-07 11:05:00+05:30,18138.0,2022-11-07 12:30:00+05:30,18145.7,EARLY_EXIT,65,7.7,500.5,20.0,589.74,43.16,2.36,23.58,11.37,690.2,-189.7,244535.22,244345.52,0.0,False,44345.54
2022-11-14,NIFTY,LONG,2022-11-14 10:40:00+05:30,18342.85,2022-11-14 11:25:00+05:30,18341.15,EARLY_EXIT,65,-1.7,-110.5,20.0,596.09,43.64,2.38,23.85,11.45,697.41,-807.91,244345.52,243537.61,0.0,False,43537.63
2022-11-22,NIFTY,LONG,2022-11-22 13:55:00+05:30,18211.35,2022-11-22 14:40:00+05:30,18204.35,EARLY_EXIT,65,-7.0,-455.0,20.0,591.64,43.32,2.37,23.67,11.4,692.4,-1147.4,243537.61,242390.21,0.0,False,42390.23
2022-11-25,NIFTY,SHORT,2022-11-25 11:40:00+05:30,18476.55,2022-11-25 11:58:00+05:30,18452.25,TP,65,24.3,1579.5,20.0,600.49,43.93,2.4,23.99,11.51,702.31,877.19,242390.21,243267.4,0.0,False,43267.42
2022-11-25,NIFTY,LONG,2022-11-25 12:10:00+05:30,18460.6,2022-11-25 12:55:00+05:30,18488.8,TP,65,28.2,1833.0,20.0,600.89,43.95,2.4,24.0,11.51,702.75,1130.25,243267.4,244397.65,0.0,False,44397.67
2022-11-25,NIFTY,SHORT,2022-11-25 14:10:00+05:30,18499.1,2022-11-25 14:25:00+05:30,18482.8,EARLY_EXIT,65,16.3,1059.5,20.0,601.22,43.99,2.4,24.03,11.52,703.16,356.34,244397.65,244753.99,0.0,False,44754.01
2022-12-07,NIFTY,SHORT,2022-12-07 13:35:00+05:30,18610.4,2022-12-07 13:38:00+05:30,18597.2,TP,65,13.2,858.0,20.0,604.84,44.26,2.42,24.18,11.57,707.26,150.74,244753.99,244904.73,0.0,False,44904.75
2022-12-21,NIFTY,LONG,2022-12-21 11:05:00+05:30,18347.55,2022-12-21 11:41:00+05:30,18372.9,TP,65,25.35,1647.75,20.0,597.12,43.68,2.39,23.85,11.46,698.5,949.25,244904.73,245853.98,0.0,False,45854.0
2022-12-22,NIFTY,LONG,2022-12-22 09:45:00+05:30,18211.17,2022-12-22 10:00:00+05:30,18232.22,EARLY_EXIT,65,21.05,1368.25,20.0,592.55,43.35,2.37,23.67,11.4,693.34,674.91,245853.98,246528.89,0.0,False,46528.91
2022-12-30,NIFTY,LONG,2022-12-30 12:05:00+05:30,18211.85,2022-12-30 13:00:00+05:30,18221.15,EARLY_EXIT,65,9.3,604.5,20.0,592.19,43.34,2.37,23.68,11.4,692.97,-88.47,246528.89,246440.42,0.0,False,46440.44
2022-12-30,NIFTY,LONG,2022-12-30 13:25:00+05:30,18203.55,2022-12-30 13:40:00+05:30,18199.65,EARLY_EXIT,65,-3.9,-253.5,20.0,591.49,43.3,2.37,23.66,11.39,692.22,-945.72,246440.42,245494.7,0.0,False,45494.72
2023-01-11,NIFTY,SHORT,2023-01-11 09:40:00+05:30,17909.18,2023-01-11 10:05:00+05:30,17918.36,EARLY_EXIT,65,-9.18,-596.38,20.0,582.05,42.62,2.33,23.29,11.27,681.56,-1277.94,245494.7,244216.76,0.0,False,44216.78
2023-01-17,NIFTY,LONG,2023-01-17 13:30:00+05:30,17945.3,2023-01-17 13:51:00+05:30,17988.91,TP,65,43.61,2834.61,20.0,584.64,42.74,2.34,23.33,11.29,684.34,2150.27,244216.76,246367.04,0.0,False,46367.05
2023-01-19,NIFTY,SHORT,2023-01-19 11:30:00+05:30,18122.9,2023-01-19 11:40:00+05:30,18123.5,EARLY_EXIT,65,-0.6,-39.0,20.0,588.99,43.12,2.36,23.56,11.36,689.39,-728.39,246367.04,245638.65,0.0,False,45638.66
2023-01-19,NIFTY,SHORT,2023-01-19 12:40:00+05:30,18134.7,2023-01-19 14:10:00+05:30,18126.0,EARLY_EXIT,65,8.7,565.5,20.0,589.38,43.13,2.36,23.56,11.36,689.79,-124.29,245638.65,245514.36,0.0,False,45514.37
2023-01-24,NIFTY,LONG,2023-01-24 14:50:00+05:30,18111.65,2023-01-24 15:14:00+05:30,18123.2,PRE_CLOSE_FLATTEN,65,11.55,750.75,20.0,589.0,43.1,2.36,23.55,11.36,689.36,61.39,245514.36,245575.75,0.0,False,45575.76
2023-01-30,NIFTY,SHORT,2023-01-30 12:15:00+05:30,17600.72,2023-01-30 12:35:00+05:30,17528.93,TP,65,71.79,4666.35,20.0,572.02,41.79,2.28,22.79,11.12,670.0,3996.35,245575.75,249572.1,0.0,False,49572.11
2023-02-02,NIFTY,SHORT,2023-02-02 11:35:00+05:30,17603.2,2023-02-02 11:50:00+05:30,17591.1,EARLY_EXIT,65,12.1,786.5,20.0,572.1,41.86,2.29,22.87,11.14,670.26,116.24,249572.1,249688.34,0.0,False,49688.35
2023-02-02,NIFTY,SHORT,2023-02-02 12:15:00+05:30,17614.05,2023-02-02 13:39:00+05:30,17521.72,TP,65,92.33,6001.55,20.0,572.46,41.79,2.28,22.78,11.12,670.44,5331.11,249688.34,255019.44,0.0,False,55019.46
2023-02-02,NIFTY,LONG,2023-02-02 14:10:00+05:30,17540.74,2023-02-02 15:07:00+05:30,17623.24,TP,65,82.51,5362.85,20.0,572.76,41.83,2.29,22.8,11.13,670.8,4692.05,255019.44,259711.49,0.0,False,59711.51
2023-02-16,NIFTY,LONG,2023-02-16 13:05:00+05:30,18066.2,2023-02-16 13:55:00+05:30,18080.3,EARLY_EXIT,65,14.1,916.5,20.0,587.61,43.0,2.35,23.49,11.34,687.78,228.72,259711.49,259940.21,0.0,False,59940.23
2023-02-16,NIFTY,LONG,2023-02-16 14:10:00+05:30,18073.35,2023-02-16 14:20:00+05:30,18078.45,EARLY_EXIT,65,5.1,331.5,20.0,587.55,43.0,2.35,23.5,11.34,687.74,-356.24,259940.21,259583.97,0.0,False,59583.99
2023-02-20,NIFTY,LONG,2023-02-20 09:35:00+05:30,17912.59,2023-02-20 09:37:00+05:30,17939.56,TP,65,26.97,1753.05,20.0,583.04,42.65,2.33,23.29,11.28,682.57,1070.48,259583.97,260654.45,0.0,False,60654.47
2023-02-20,NIFTY,SHORT,2023-02-20 10:25:00+05:30,17976.5,2023-02-20 12:37:00+05:30,17907.34,TP,65,69.16,4495.51,20.0,584.24,42.68,2.33,23.28,11.28,683.82,3811.69,260654.45,264466.14,0.0,False,64466.16
2023-02-21,NIFTY,SHORT,2023-02-21 09:35:00+05:30,17866.83,2023-02-21 10:00:00+05:30,17863.05,EARLY_EXIT,65,3.78,245.7,20.0,580.67,42.5,2.32,23.22,11.25,679.97,-434.27,264466.14,264031.87,0.0,False,64031.89
2023-02-21,NIFTY,LONG,2023-02-21 11:55:00+05:30,17881.2,2023-02-21 12:00:00+05:30,17891.35,EARLY_EXIT,65,10.15,659.75,20.0,581.47,42.55,2.33,23.25,11.26,680.85,-21.1,264031.87,264010.77,0.0,False,64010.79
2023-02-23,NIFTY,SHORT,2023-02-23 10:50:00+05:30,17594.25,2023-02-23 11:25:00+05:30,17571.41,EARLY_EXIT,65,22.84,1484.92,20.0,571.81,41.83,2.29,22.84,11.13,669.9,815.02,264010.77,264825.8,0.0,False,64825.81
2023-02-24,NIFTY,SHORT,2023-02-24 14:05:00+05:30,17454.65,2023-02-24 15:05:00+05:30,17466.05,EARLY_EXIT,65,-11.4,-741.32,20.0,567.28,41.54,2.27,22.71,11.08,664.87,-1406.19,264825.8,263419.6,0.0,False,63419.62
2023-03-14,NIFTY,SHORT,2023-03-14 12:40:00+05:30,17132.39,2023-03-14 12:59:00+05:30,17047.37,TP,65,85.02,5526.53,20.0,556.8,40.66,2.22,22.16,10.92,652.76,4873.77,263419.6,268293.38,0.0,False,68293.39
2023-03-21,NIFTY,LONG,2023-03-21 12:20:00+05:30,17040.0,2023-03-21 13:00:00+05:30,17085.03,TP,65,45.03,2927.17,20.0,555.26,40.59,2.22,22.15,10.91,651.13,2276.04,268293.38,270569.42,0.0,False,70569.43
2023-04-06,NIFTY,LONG,2023-04-06 10:00:00+05:30,17528.9,2023-04-06 10:06:00+05:30,17585.85,TP,65,56.95,3701.77,20.0,571.54,41.77,2.28,22.79,11.12,669.5,3032.27,270569.42,273601.69,0.0,False,73601.7
2023-04-13,NIFTY,SHORT,2023-04-13 13:45:00+05:30,17774.0,2023-04-13 13:50:00+05:30,17765.65,EARLY_EXIT,65,8.35,542.75,20.0,577.65,42.27,2.31,23.1,11.21,676.54,-133.79,273601.69,273467.9,0.0,False,73467.91
2023-04-24,NIFTY,LONG,2023-04-24 12:05:00+05:30,17633.4,2023-04-24 12:46:00+05:30,17666.28,TP,65,32.88,2137.42,20.0,574.15,41.99,2.29,22.92,11.16,672.52,1464.9,273467.9,274932.8,0.0,False,74932.81
2023-04-25,NIFTY,LONG,2023-04-25 12:45:00+05:30,17753.7,2023-04-25 12:57:00+05:30,17768.1,TP,65,14.4,936.0,20.0,577.46,42.25,2.31,23.08,11.21,676.31,259.69,274932.8,275192.49,0.0,False,75192.5
2023-04-25,NIFTY,SHORT,2023-04-25 13:50:00+05:30,17777.5,2023-04-25 14:05:00+05:30,17770.3,EARLY_EXIT,65,7.2,468.0,20.0,577.77,42.28,2.31,23.1,11.21,676.68,-208.68,275192.49,274983.81,0.0,False,74983.82
2023-04-28,NIFTY,LONG,2023-04-28 10:20:00+05:30,17898.6,2023-04-28 11:04:00+05:30,17937.0,TP,65,38.4,2496.0,20.0,582.95,42.63,2.33,23.27,11.27,682.45,1813.55,274983.81,276797.36,0.0,False,76797.37
2023-05-03,NIFTY,SHORT,2023-05-03 13:30:00+05:30,18092.95,2023-05-03 13:50:00+05:30,18070.3,TP,65,22.65,1472.25,20.0,588.02,43.02,2.35,23.49,11.34,688.22,784.03,276797.36,277581.39,0.0,False,77581.4
2023-05-05,NIFTY,LONG,2023-05-05 10:00:00+05:30,18192.9,2023-05-05 11:00:00+05:30,18207.35,EARLY_EXIT,65,14.45,939.25,20.0,591.74,43.3,2.37,23.65,11.39,692.45,246.8,277581.39,277828.19,0.0,False,77828.2
2023-05-16,NIFTY,SHORT,2023-05-16 14:05:00+05:30,18361.3,2023-05-16 14:51:00+05:30,18328.02,TP,65,33.28,2163.38,20.0,596.74,43.64,2.38,23.83,11.46,698.05,1465.33,277828.19,279293.52,0.0,False,79293.53
2023-05-19,NIFTY,LONG,2023-05-19 13:10:00+05:30,18117.2,2023-05-19 14:05:00+05:30,18163.37,TP,65,46.17,3001.02,20.0,590.31,43.16,2.36,23.55,11.37,690.74,2310.28,279293.52,281603.79,0.0,False,81603.81
2023-05-24,NIFTY,SHORT,2023-05-24 10:25:00+05:30,18356.65,2023-05-24 10:35:00+05:30,18368.95,EARLY_EXIT,65,-12.3,-799.5,20.0,596.59,43.69,2.39,23.88,11.46,698.01,-1497.51,281603.79,280106.28,0.0,False,80106.3
2023-06-06,NIFTY,SHORT,2023-06-06 14:00:00+05:30,18558.25,2023-06-06 14:30:00+05:30,18561.2,EARLY_EXIT,65,-2.95,-191.75,20.0,603.14,44.15,2.41,24.13,11.55,705.39,-897.14,280106.28,279209.14,0.0,False,79209.16
2023-06-08,NIFTY,LONG,2023-06-08 13:40:00+05:30,18693.2,2023-06-08 14:10:00+05:30,18690.54,EARLY_EXIT,65,-2.66,-172.58,20.0,607.44,44.47,2.43,24.3,11.6,710.25,-882.83,279209.14,278326.32,0.0,False,78326.33
2023-06-12,NIFTY,SHORT,2023-06-12 09:35:00+05:30,18600.0,2023-06-12 10:15:00+05:30,18583.75,EARLY_EXIT,65,16.25,1056.25,20.0,604.5,44.23,2.42,24.16,11.56,706.87,349.38,278326.32,278675.7,0.0,False,78675.71
2023-06-14,NIFTY,SHORT,2023-06-14 09:30:00+05:30,18719.8,2023-06-14 10:40:00+05:30,18714.15,EARLY_EXIT,65,5.65,367.25,20.0,608.39,44.53,2.43,24.33,11.61,711.3,-344.05,278675.7,278331.65,0.0,False,78331.66
2023-06-15,NIFTY,LONG,2023-06-15 09:45:00+05:30,18761.51,2023-06-15 11:05:00+05:30,18777.15,EARLY_EXIT,65,15.64,1016.6,20.0,610.26,44.65,2.44,24.39,11.64,713.38,303.22,278331.65,278634.87,0.0,False,78634.88
2023-06-20,NIFTY,SHORT,2023-06-20 12:00:00+05:30,18713.4,2023-06-20 12:10:00+05:30,18713.0,EARLY_EXIT,65,0.4,26.0,20.0,608.19,44.52,2.43,24.33,11.61,711.08,-685.08,278634.87,277949.79,0.0,False,77949.8
2023-06-21,NIFTY,LONG,2023-06-21 11:25:00+05:30,18821.7,2023-06-21 13:57:00+05:30,18860.26,TP,65,38.56,2506.69,20.0,612.96,44.82,2.45,24.47,11.67,716.37,1790.32,277949.79,279740.1,0.0,False,79740.12
2023-06-23,NIFTY,SHORT,2023-06-23 13:00:00+05:30,18726.4,2023-06-23 14:12:00+05:30,18686.54,TP,65,39.86,2590.8,20.0,608.61,44.5,2.43,24.29,11.61,711.45,1879.35,279740.1,281619.45,0.0,False,81619.47
2023-06-26,NIFTY,SHORT,2023-06-26 09:50:00+05:30,18711.1,2023-06-26 09:55:00+05:30,18679.15,TP,65,31.95,2076.75,20.0,608.11,44.48,2.43,24.28,11.61,710.91,1365.84,281619.45,282985.29,0.0,False,82985.31
2023-06-27,NIFTY,LONG,2023-06-27 13:10:00+05:30,18738.9,2023-06-27 14:01:00+05:30,18762.51,TP,65,23.61,1534.49,20.0,609.78,44.61,2.44,24.36,11.63,712.82,821.67,282985.29,283806.96,0.0,False,83806.98
2023-07-04,NIFTY,LONG,2023-07-04 14:35:00+05:30,19375.7,2023-07-04 15:14:00+05:30,19388.95,PRE_CLOSE_FLATTEN,65,13.25,861.25,20.0,630.14,46.11,2.52,25.19,11.9,735.86,125.39,283806.96,283932.35,0.0,False,83932.37
2023-07-18,NIFTY,SHORT,2023-07-18 12:55:00+05:30,19749.65,2023-07-18 13:01:00+05:30,19714.7,TP,65,34.95,2271.75,20.0,641.86,46.94,2.57,25.63,12.05,749.05,1522.7,283932.35,285455.05,0.0,False,85455.07
2023-07-18,NIFTY,SHORT,2023-07-18 14:15:00+05:30,19744.28,2023-07-18 15:14:00+05:30,19744.72,PRE_CLOSE_FLATTEN,65,-0.43,-27.95,20.0,641.69,46.97,2.57,25.67,12.05,748.95,-776.9,285455.05,284678.15,0.0,False,84678.17
2023-07-31,NIFTY,LONG,2023-07-31 12:50:00+05:30,19688.8,2023-07-31 14:06:00+05:30,19725.68,TP,65,36.88,2397.17,20.0,641.08,46.88,2.56,25.6,12.04,748.16,1649.01,284678.15,286327.16,0.0,False,86327.18
2023-08-01,NIFTY,LONG,2023-08-01 10:55:00+05:30,19738.65,2023-08-01 11:00:00+05:30,19742.5,EARLY_EXIT,65,3.85,250.25,20.0,641.63,46.96,2.57,25.66,12.05,748.87,-498.62,286327.16,285828.54,0.0,False,85828.56
2023-08-03,NIFTY,SHORT,2023-08-03 09:30:00+05:30,19530.76,2023-08-03 09:36:00+05:30,19486.11,TP,65,44.65,2902.57,20.0,634.75,46.41,2.54,25.33,11.95,740.98,2161.59,285828.54,287990.14,0.0,False,87990.15
2023-08-03,NIFTY,SHORT,2023-08-03 09:55:00+05:30,19512.3,2023-08-03 11:05:00+05:30,19503.3,EARLY_EXIT,65,9.0,585.0,20.0,634.15,46.41,2.54,25.35,11.95,740.4,-155.4,287990.14,287834.74,0.0,False,87834.75
2023-08-03,NIFTY,SHORT,2023-08-03 11:15:00+05:30,19499.15,2023-08-03 12:15:00+05:30,19449.2,TP,65,49.95,3246.75,20.0,633.72,46.33,2.53,25.28,11.94,739.81,2506.94,287834.74,290341.68,0.0,False,90341.69
2023-08-10,NIFTY,SHORT,2023-08-10 10:20:00+05:30,19613.95,2023-08-10 10:22:00+05:30,19589.95,TP,65,24.0,1560.0,20.0,637.45,46.63,2.55,25.47,11.99,744.1,815.9,290341.68,291157.58,0.0,False,91157.59
2023-08-16,NIFTY,SHORT,2023-08-16 10:55:00+05:30,19393.05,2023-08-16 12:30:00+05:30,19388.15,EARLY_EXIT,65,4.9,318.5,20.0,630.27,46.13,2.52,25.2,11.9,736.03,-417.53,291157.58,290740.05,0.0,False,90740.06
2023-08-18,NIFTY,SHORT,2023-08-18 12:15:00+05:30,19300.95,2023-08-18 13:15:00+05:30,19265.67,TP,65,35.28,2293.24,20.0,627.28,45.87,2.51,25.05,11.86,732.57,1560.67,290740.05,292300.72,0.0,False,92300.73
2023-08-28,NIFTY,SHORT,2023-08-28 09:55:00+05:30,19284.85,2023-08-28 10:15:00+05:30,19295.55,EARLY_EXIT,65,-10.7,-695.5,20.0,626.76,45.89,2.51,25.08,11.86,732.1,-1427.6,292300.72,290873.12,0.0,False,90873.13
2023-08-29,NIFTY,LONG,2023-08-29 10:30:00+05:30,19325.3,2023-08-29 13:01:00+05:30,19358.45,TP,65,33.15,2154.75,20.0,629.15,46.01,2.51,25.12,11.88,734.68,1420.07,290873.12,292293.19,0.0,False,92293.2
2023-08-31,NIFTY,SHORT,2023-08-31 13:50:00+05:30,19302.8,2023-08-31 14:33:00+05:30,19263.97,TP,65,38.83,2524.23,20.0,627.34,45.88,2.51,25.04,11.86,732.62,1791.61,292293.19,294084.79,0.0,False,94084.81
2023-09-01,NIFTY,SHORT,2023-09-01 10:00:00+05:30,19308.1,2023-09-01 10:15:00+05:30,19303.6,EARLY_EXIT,65,4.5,292.5,20.0,627.51,45.93,2.51,25.09,11.87,732.91,-440.41,294084.79,293644.38,0.0,False,93644.4
2023-09-06,NIFTY,SHORT,2023-09-06 09:50:00+05:30,19590.55,2023-09-06 10:30:00+05:30,19575.45,EARLY_EXIT,65,15.1,981.5,20.0,636.69,46.59,2.55,25.45,11.99,743.26,238.24,293644.38,293882.62,0.0,False,93882.64
2023-09-12,NIFTY,LONG,2023-09-12 10:05:00+05:30,19990.44,2023-09-12 10:15:00+05:30,19961.42,SL,65,-29.02,-1886.33,20.0,648.75,47.52,2.6,25.99,12.15,757.01,-2643.34,293882.62,291239.28,0.0,False,91239.3
2023-09-12,NIFTY,LONG,2023-09-12 10:40:00+05:30,19951.0,2023-09-12 11:40:00+05:30,20027.56,TP,65,76.56,4976.17,20.0,650.9,47.55,2.6,25.94,12.16,759.14,4217.03,291239.28,295456.31,0.0,False,95456.33
2023-09-12,NIFTY,SHORT,2023-09-12 12:10:00+05:30,20017.1,2023-09-12 12:43:00+05:30,19957.79,TP,65,59.31,3855.03,20.0,650.56,47.55,2.6,25.95,12.16,758.81,3096.22,295456.31,298552.52,0.0,False,98552.55
2023-09-14,NIFTY,LONG,2023-09-14 11:00:00+05:30,20087.85,2023-09-14 11:35:00+05:30,20095.1,EARLY_EXIT,65,7.25,471.25,20.0,653.09,47.8,2.61,26.11,12.2,761.82,-290.57,298552.52,298261.95,0.0,False,98261.98
2023-09-15,NIFTY,LONG,2023-09-15 13:05:00+05:30,20162.2,2023-09-15 14:43:00+05:30,20199.66,TP,65,37.46,2434.93,20.0,656.49,48.01,2.62,26.21,12.24,765.58,1669.35,298261.95,299931.31,0.0,False,99931.33
2023-09-18,NIFTY,LONG,2023-09-18 09:40:00+05:30,20152.1,2023-09-18 12:10:00+05:30,20180.25,EARLY_EXIT,65,28.15,1829.75,20.0,655.86,47.98,2.62,26.2,12.24,764.89,1064.86,299931.31,300996.17,0.0,False,100996.19
2023-09-22,NIFTY,LONG,2023-09-22 09:35:00+05:30,19730.45,2023-09-22 09:38:00+05:30,19755.95,TP,65,25.5,1657.5,20.0,642.07,46.97,2.57,25.65,12.05,749.31,908.19,300996.17,301904.36,0.0,False,101904.38
2023-09-22,NIFTY,SHORT,2023-09-22 09:40:00+05:30,19739.38,2023-09-22 09:59:00+05:30,19680.12,TP,65,59.26,3852.22,20.0,641.53,46.89,2.56,25.58,12.04,748.61,3103.61,301904.36,305007.97,0.0,False,105007.99
2023-09-25,NIFTY,SHORT,2023-09-25 13:45:00+05:30,19715.55,2023-09-25 14:06:00+05:30,19668.37,TP,65,47.18,3066.79,20.0,640.76,46.85,2.56,25.57,12.03,747.76,2319.03,305007.97,307327.0,0.0,False,107327.02
2023-09-25,NIFTY,LONG,2023-09-25 14:30:00+05:30,19653.25,2023-09-25 14:40:00+05:30,19673.05,EARLY_EXIT,65,19.8,1287.0,20.0,639.37,46.78,2.56,25.55,12.02,746.28,540.72,307327.0,307867.72,0.0,False,107867.74
2023-09-28,NIFTY,LONG,2023-09-28 10:05:00+05:30,19702.8,2023-09-28 10:40:00+05:30,19706.75,EARLY_EXIT,65,3.95,256.75,20.0,640.47,46.88,2.56,25.61,12.04,747.56,-490.81,307867.72,307376.91,0.0,False,107376.93
